tweet_content,label
"cuba es la hora de unirnos y enfrentar con fuerza la subversión contra la Isla. La Pandemia es nuestra principal batalla, pero nuestras calles no la vamos a entregar lacalle es de los revolucionario s yosi go ami presidente url",1
"@user alert a briones Si fuera Presidente, ¿haría algo con las preexistencias en Isapre? En lo personal, tengo preexistencia, soy Fonasa y necesito cambiarme pero me rechazan en todos lados.",0
Al fin sacaran a los criminales de los castro,0
"Malecón de la Habana, Cuba despertó. url",1
"Hay exiliados cubanos en Miami que quieren hacer todo lo posible para ir a ayudar a su pueblo en la isla. Algunos, incluso, están dispuestos a llegar a las costas cubanas en lanchas. Son más de 60 años de sufrimiento y hoy se está haciendo historia. so scuba 🇨🇺",1
"@user @user @user @user @user @user @user @user Cuba si yankees no? Yo no veo ningunos americanos!! Lo único q veo es al pueblo de Cuba luchando por sus libertades y a otros, q no son cubanos, xq el cubano,el verdadero no puede apoyar lo q hace este gobierno",1
"Nótese al carabinero jajajaa, genial...
Cuba
La Habana
Camila Vallejo...
url",0
"¿Se imaginan que por fin los cubanos echan a los golfos, vividores, mentirosos y ladrones, narcos,corruptos y asesinos que los gobiernan desde la mafia que es el Partido Comunista Cubano?

Y estemos vigilantes porque la izquierda occidental siempre intenta ayudar a esa dictadura.",0
"ACABAN DE CORTAR EL INTERNET EN  TODA LA HABANA, CUBA. so scuba 🇨🇺",1
"Presidente @user millones de cubanos dignos lucharemos hasta el fin por defender la soberanía de nuestra patria, no pasarán 
lacalle es de los revolucionario s 
patria o muerte 
vence re mos
@user
@user
@user url",1
"¿Por qué las milipilis progres que lloraban por Colombia compartiendo en sus historias el famoso ""¿Qué está pasando?"" no hacen lo mismo con los cubanos que se están rebelando contra la dictadura socialista? so scuba",0
@user @user patria o muerte VENCEREMOS url,1
"No al bloqueo y las manipulaciones mediáticas contra Cuba, las calles de cuba son revolucionarias.
elimina el bloque o 
somos cuba url",1
Increíble lo tr0la que me pongo cuando tomo alcohol da para un estudio sociológico,0
"Pueden ponerle una valla a las marchas pero no a nuestras ideas. 

so scuba 
queremos ayuda

ARTEMISA, EL MUNDO LOS ESTÁ VIENDO.",1
"@user Qué clase comepinga tú eres jajaa , visça barca y el mejor jugador del mundo es Messi ignorante",1
"Se presume fue asesinado por mercenarios (sicarios) colombianos , por su guardia personal y otros más ...

🥴 Ok!",0
"Los mercenarios : la siniestra exportación del conflicto colombiano
url",0
Llegan a Matanzas jóvenes habaneros acabaditos de graduar en esto días de Medicina. Ellos son de los valientes que ponen mente y pecho al desafío. Mis respetos para esos muchachos. matanzas no esta sola cuba por la vida cuba 📸Andy Jorge Blanco url,1
"María: yo es que hoy quería cenar ensalada

also María dejándose toda la puta lechuga: url",0
"Por una vez en décadas, en Cuba, el miedo se cambió de bando y este domingo no estuvo del lado del oprimido sino del opresor! Al grito de “No tenemos miedo” los cubanos levantaron su voz y las calles se llenaron de coraje y voluntad! cuba url",1
Implosiona el castro-chavismo. url,0
Los cubanos y yo queremos lo mismo url,0
"Apoyamos las palabras de nuestro presidente.  Viva la REVOLUCIÓN cubana.  Viva Fidel, viva   Raúl, viva Diaz Canel. Con  Cuba no se metan, cuba es de los cubanos, ni los gusanos asalariados tendrán lugar en nuestras calles. Viva Cuba libre.",1
"Que son estereotipos a eliminar, claro, pero que nadie alude a la prostitución cuando habla de hijos de puta, a cornudos cuando cabrones, al cociente intelectual cuando de imbéciles o necesariamente a la condición sexual cuando maricón.",0
debate a prue bo dignidad espero escuchar a los candidatos más que a los periodistas que quieren ir de protagonistas en este debate.,0
"Los mismos que defienden las protestas en Colombia, condenan las protestas en Cuba. Para ellos los manifestantes colombianos luchan por una causa justa, mientras que los cubanos lo hacen inducidos o manipulados por el “Imperio”",0
"El pueblo cubano se lanzó a las calles, es momento de cambio y el cambio viene. La dictadura represora cortó el internet y todas las vías de comunicación para una vez más silenciar y amordazar, pero esta vez no va mi ciela so scuba patria y vida patria y libertad",1
"@user @user @user Se debe ser muy miserable para saber que la gente se está muriendo de hambre en Cuba y decir lo que dice esta mujer, esto es Yeidkol refleja el pensamiento de morena",0
Uyyyy la qué se está montando en Cubaaa url,0
"Pdte. Directorio CLC, Alejandro Gil, no solo se salta la fila con tercera dosis. Bajo su gestión, 70 destacados médicos han sido despedidos o han renunciado, por oponerse abiertamente a sus malas prácticas. Aquí, una parte de esos profesionales, sg fuente vinculada a la clínica. url",0
"El colombiano es bastante corrupto en todos los estratos de su sociedad.

Señores intermediarios y tendederos los bloqueos ya se acabaron, mantener el precio del huevo a 600 pesos es una hptada.",0
"Siempre me pregunto. Publican sus lujos por pend3jos o por cínicos, creo que me quedo con la segunda opción Fidel sos matanzas cuba",1
"Sucediendo AHORA:
“ NO TENEMOS MIEDO” gritan los cubanos de San Antonio de los Baños protestando en las calles. cuba

Castro, @user, no se atrevan a reprimir! El mundo entero está mirando!
patria y vida url",1
"Al parecer, en Santiago de Cuba, la PROPIA POLICIA se acaba de unir a las protestas junto al pueblo cubano. HISTÓRICO. Lo vamos a lograr. so scuba 🇨🇺",1
@user Viva la Revolución Cubana,1
@user 🙏🇨🇺🙏🇨🇺 bendiciones a ti ozuna por apoyarnos en este momento tan crítico y triste para nuestro pueblo matanzas SOS CUBA,1
"Como sufre Jadue en el debate, evade absolutamente toda pregunta debate a prue bo dignidad",0
"Si una empresa no puede garantizar empleo digno, incluyendo salud, prevision social, derechos laborales, y salario digno, no debería poder funcionar.
Ayer, hoy y siempre.",0
"@user Hago las cosas bien, pero sinceramente me superan los chabones. No se hacen cargo de sus sentimientos.",0
"@user Graciassss,estoy hecha pedazos pero bien 💪🏿🤭",0
INGLATERRA LA CONCHA DE TU MADREEEEEE url,0
Esto pasado y en Cuba. Pensar que acá hay un montón de ignorantes que lo plantean como un ejemplo de Pais. Vitalízanos los videos que circulan. Es una pequeña ayuda para un pueblo que busca su libertad!!! url,0
"@user Es una pena que se deje confundir de esa manera una persona bien informada, si mide la gestión del gobierno ayer en cuba se autorizó el uso para emergencias de la vacuna abd al a.
¿Es tan malo un gobierno que logra eso y que lo da gratis a todos? Y  bloqueados. No lo creo, de ❤. url",1
@user Algo de Cuba no tenés?,0
"Recuerden que ustedes pueden opinar lo que queráis y que podéis tener una opinión diferente a vuestro fav, ya depende de vosotros si dejar de stanearlo o no.

En mi caso, hay cosas en las que no estoy de acuerdo con K ahora mismo, pero eso no quiere decir que lo deje de seguir.",0
"Ojalá que esta pandemia no nos haga olvidar de dónde venimos, porqué estamos aquí, a qué nos debemos, qué defendemos, porqué luchamos🇨🇺.

Desmintamos los anexionismos baratos, el plattismo repugnante y los sueños irrealizables de la ""oportunidad"" infernal. 

sse puede cuba 🇨🇺 url",1
"MUTUALS DE SANTIAGO
Tristemente necesito un dinero y voy a tener que sacrificar mi Wings😭
Me salió 30000 pero creo que lo dejaré en menos. No sé cómo hacer envíos así que podríamos acordar entrega en algún metro. Está nuevo, versión I :(
Le dan RT para que más amis se enteren? url",0
"¿Sánchez está con el pueblo cubano o con sus verdugos? Hoy no vale equidistancia. O con el pueblo cubano o con Unidas Podemos.

Esperando la declaración institucional sin demora.",0
"🔥Hoy hace exactamente 100 años del inicio de la mayor masacre de la historia de España. Ni un sólo recuerdo del Gobierno. Miles de españoles muriendo mezclados. Abarrán, Igueriben, Annual, Arruit, Alcántara… Es de justicia y de buen español recordar url",0
"Mientras los hermanos cubanos se rifan la vida en las calles de la habana para librarse del comunismo, en Peru saga sti, IDL y Salas Arenas nos quiere imponer a los comunistas Castillo y CERRON. Eso es alta traición! so scuba sos per",0
No pueden permitir los eufemismos de los mal llamados golpes blandos repudiamos todo acto golpista injerencista.somos cuba elimina el bloque o url,1
"No desconocemos el disgusto que provocan  las necesidades actuales, las limitaciones y la situación  epidemiológica pero como hacerle el juego a quienes quieren rendirnos por hambre, a quienes apoyan el bloqueo y agreden a nuestras familias. lacalle es de los revolucionario s",1
"Hoy mas que nunca le pido ayuda a mis amigos de venezuela, nicaragua, chile...etc. Hay que difundir lo que está pasando en cuba. El 11dejulio de 2021 va a marcar un antes y después para el régimen comunista que tanto daño ha hecho en nuestros países. Hoy más unidos que nunca",1
"Se perdió el miedo.
Los dejaron sin atención médica, sin medicamentos, sin alimentos, sin aceptar ayuda humanitaria, con muertos en las casas, sin libertad.

No hay ejército que pueda contra el pueblo.

so scuba url",1
"Soy @user.
A las 5 de la tarde de este Domingo dia 11 de Julio del 2021,dimos a conocer en nuestra trasmision que José Daniel salio en ese preciso momento para las calles en manifestacion pacifica una vez mas,exigiendo libertad para el pueblo de Cuba y el fin de la tirania",1
"A gritos de ""libertad"" y ""abajo la dictadura"" cientos de cubanos se lanzaron a las calles este domingo en varias localidades de Cuba, en una de las mayores protestas ocurridas en la isla en los últimos 60 años.
url",1
"Ya no hay miedo despertó la Habana, despertó Cuba coño!!! 🔥💖
abajo la dicta dura so scuba patria y vida url",1
"@user @user Totalmente falso, ni siquera es socio, pero casualmente es de vox, sois fascistas intentando cubrir vuestro crimen",0
El pueblo se moviliza frente a la campaña del imperialismo contra cuba. La solidaridad internacional y los cubanos residentes en el exterior organizan el apoyoa la Nación  elimina el bloque o url,1
"200 jóvenes vestidos de civil corriendo hacia camiones de tropas especiales, entre la multitud se escuchan aplausos, de una señora, los demás miramos pálidos como habíamos estado rodeados, desde el inicio.

so scuba",1
Los cubanos de Madrid estamos en Sol ahora mismo . Que los sepan los de adentro de Cuba. Abajo la dictadura !!!  so scuba sos matanzas url,1
Estas son las principales ciudades en donde se están registrando protestas masivas. Cada vez se suman más. El pueblo salió a las calles. No hay vuelta atrás. so scuba 🇨🇺 url,1
"Me parece que la de @user esa única campaña que pone el foco en LA ESPERANZA, desde el relato, lo estético, el tono, construcción de respuestas, la franja, etc. Y eso necesitamos, después de caer, ESPERANZARNOS con el Chile que viene, movilizarnos para lograrlo 🥰",0
Fuerza a la gente de cuba 🥺cuba libre,1
"La revolución del pueblo Chileno se la adjudican y la del pueblo cubano la tachan d “bloqueos, interferencias y agresiones norteamericanas”. 

DIGNIDAD cuando conviene y solo por estar en el poder. Ojalá que la libertad por la que Chile luchó también la encuentren ellos.",0
"Mis felicitaciones y reconocimiento al valiente @user, lidiar contra la corrupción y la narcopolítica requiere mucho más que buenas intenciones. Bien por San Ramón y su gente, se viene un arduo trabajo por recuperar la dignidad y la honra Sanramonina 💪",0
¡Ven a jugar al Teléfono Descompuesto conmigo! url,0
"Los ojos del mundo están ahora en cuba 🇨🇺
so scuba",1
"¡A la Revolución la defienden los revolucionarios! Y entre los revolucionarios, los comunistas vamos al frente.  Jamás como élite, sino en calidad de fuerza consciente y comprometida."" elimina el bloque o cuba viva 
@user 
@user 
@user url",1
"Insistir en terapias sin base científica, relativizar el rol de la comunidad médica y legalizar la pasta base. No hay salud...",0
"Desaparecieron a una periodista activista por las ideas de la libertad en Cuba. 

¡Difundamos la noticia, queremos que Ruhama aparezca con vida!

ru hama viva
so scuba url",1
"Esto pasó en Ciego de Ávila, en la ciudad donde nací. Una ciudad tranquila, de las más tranquilas de cuba...hasta hoy 11dejulio. La gente se tiró para la calle con palos, con machetes, contra la policía comunista, cansada y sin miedo. Nunca antes se vio nada igual....hasta hoy. url",1
Me encantaría que alguna plataforma organizase manifestaciones en España en apoyo a Cuba. Esto tiene que acabar. so scuba patria y vida 🇨🇺🇪🇸,1
una química hijueputa que ni yo me la explico,0
"Felicito al Mayor General Wistohor Chourio quién estará comandando nuestra Milicia Bolivariana, el pueblo en armas, la milicia de Bolívar y Zamora. Hoy la patria está más viva que nunca, el pueblo decidió ser libre y aquí vamos con nuestros soldados patriotas a defenderla. url",0
@user Que tristeza tengo por dios 💔,1
"@user no se rindan, estamos orando por el pueblo cubano, la libertad ya viene, no hay parto sin dolor, calle, calle y mas calle es la unica forma hasta que caiga el tirano.",1
"Despertó el pueblo cubano FELICITACIONES! Mientras tanto en Venezuela la ""dirigencia opositora"" lejos d hacer q el pueblo venezolano reaccione para rescatar la democracia quiere llevarlo a un nuevo fraude electoral todo en combinación con la dictadura comunista lacalle es la salida",0
"⚠️⚠️Gritan libertad desde San Antonio de los Baños!!

so scuba",1
Esta es la página si no saben inglés usen el traductor pero se logra porque se logra vamos cuba libre so scuba url,1
"Siga con cuba debate todas las informaciones sobre lo que está sucediendo en cuba y el enfrentamiento a los intentos de desestabilizar el país. 

lacalle es de los revolucionario s

url",1
"@user @user El video más genial del día!!! 😍😍😍
or deny patria 
fuera comunista sde chile 
carabiner os de todos",0
"El maniqueísmo de los burócratas:

Protestas en Colombia 😁
Protestas en Cuba 😡",0
@user “Tiranía de una mayoría”. Esa sí que es perso.,0
"ACABAN DE CORTAR EL INTERNET EN  TODA LA HABANA, CUBA. so scuba 🇨🇺",1
@user @user Esta de más opinar. Oportunistas van a existir en todos los momentos. Hay q andarse con ojo.,1
"@user Liberen a mi hermano, free ariel",1
"@user No es un hashtag vacío. La idea es que se sepa qué pasa.

👉 NO HAY MEDICAMENTOS.
👉 Pedimos apoyo internacional.
👉 Que se acepte el colapso del sistema de salud.

so scuba sos matanzas",1
"Nos detuvieron unos oficiales y retirados, grabé los insultos, traté de calmar los ánimos, solo en paz se puede hablar de diálogo y libertad",1
"Con Cuba siempre! 
Viva Cuba Socialista!
✊✊
unblock cuba patria o muerte url",1
"@user @user @user Sin pelotudos como vos, no hay macrismo.",0
"Díaz Canel llama a una guerra civil mientras el pueblo pide libertad... así está Cuba.

fuerza cuba url",1
"Protesta frente a la Embajada de cuba en Buenos Aires. 

Cubanos en Argentina respaldan a sus compatriotas que salieron a las calles este domingo en la isla. url",0
"Al grito de ""¡Elecciones libres!"" y ""¡Patria y vida!"" protestan habitantes de San Antonio de los Baños en Cuba url url",1
"Pues yo sí lo entendería: tenemos un presidente del Gobierno que quiso formar gobierno con un neoliberal recalcitrante llamado Albert Rivera, y sin embargo, ha intentado por todos los medios eliminar del mapa político a su socio natural de izquierdas, un tal Pablo Iglesias. url",0
El pueblo se moviliza frente a la campaña del imperialismo contra cuba. La solidaridad internacional y los cubanos residentes en el exterior organizan el apoyoa la Nación  elimina el bloque o url,1
"Se anuncia una HUELGA GENERAL de todo el pueblo cubano para mañana, lunes 12 de Julio. Resistencia hasta que la dictadura le devuelva el poder al pueblo. so scuba 🇨🇺",1
"A las calles pueblo cubano a defender su libertad
somos cuba
sise puede cuba
te21 url",1
"La policía llego a vía blanca y 10 de octubre y tuvo que irse, un mar de cubanos en las calles reclamando. so scuba url",1
"@user Anibal Quiroga es abogado de K Fujimori. Sus opiniones son parcializadas. El nunca va a opinar en contra de los intereses de la persona líder del partido que le paga sus honorarios, o es que no les cobra?",0
@user No sé pegó un bañaso que viaja con la misma ropa,0
"Cuba, ciudadanos en la Habana. url",1
"Donde pinga están las personas que dijeron que con el so scuba no íbamos a lograr nada? DONDEEEEE?
Un pueblo cansado de morir de hambre y  coronavirus sale a protestar pacíficamente a la calle ✊ 🇨🇺 url",1
La orden está dada la calle es de los revolucionarios y en primera línea nosotros los Comunistas. Patria o Muerte,1
¡Gracias! Necesitamos todo el apoyo!!!!!!! so scuba,1
"Les cuento que daré una vez más mi curso de R enfocado en análisis socio-político para ciencias sociales. 

Este proyecto es importante para mí porque creo que les estudiantes de RRII, Sociología, etc. necesitan un enfoque diferente. I'm proving a point here.

¡Inscríbanse!🐶 url",0
"Patria y Vida!
so scuba",1
"En este momento se están produciendo protestas en algunos barrios de Holguín, en Cuba. Hay un apagón total de la electricidad y la gente salió a manifestarse a oscuras. so scuba 🇨🇺 url",1
"Vamos hermanos cubanos, recuperen la libertad. No están solos so scuba url",0
"Me quedan minutos acá 😅🍭, aún así:
so scuba sos matanzas url",1
"ACABAN DE CORTAR EL INTERNET EN  TODA LA HABANA, CUBA. so scuba 🇨🇺",1
"cuba 
Espero que el periodista Pepe Mejías, Humberto López y @user recuerden que hoy insitaron al pueblo a enfrentarse y que, Mejías, dijo que que si era necesario, tendría que haber muerte. Ese discurso de odio es repudiable, pero recuerden q el pueblo también tiene manos",1
"@user Seguro le llenas notificaciones random al pobrx 🤣👀. Gracias, tamalito, aquí ando ya trabajando un rato, os mando diez besos, dos abrazos y una agarradira de cachetitos 😱😚☺️. url",0
"El despertar del pueblo cubano, no es más que una señal de lo que sería la reacción de los hijos de nuestros nietos en Colombia, si Petro y su combo llegan al poder.",0
"Segunda y última jornada de la I asamblea iu madrid.

Muchas gracias a todas las compañeras por el debate. url",0
"A alguien escuche decir...""difícil tarea la d éste hombre"" Y es q vivimos tiempos difíciles,pero no imposibles para hombres d estos tiempos,firmes y convencidos como él, d q somos continu i dad y q saldremos victoriosos y más fortalecidos porque unidos vence re mos  cuba viva🇨🇺 url",1
"Excelente despertar, lindo día gracias a Dios por un día mas por la casa, familia, salud, trabajo, amor y economía, gracias por estar aquí conmigo los amo amig@user un abrazo bendiciones para ustedes cuídense mucho por favor url",0
"Se prendió el peo en Cuba luego de casi 70 años de yugo castrista...

¿Esperaremos nosotros también en Venezuela 70 años para formar el peo contra la ineptitud madurista?

so scuba qu tale la corona al virus",0
@user Me pasa lo mismo con la vereda opuesta. Puede ser q últimamente este más irritante e irritable en lo q tuiteo (creo q voy a bajar un cambio) pero nunca he sido agresivo con nadie q creo q es lo único q amerita un bloqueo. Una lastima xq me gustaba leerles aunq no coincida.,0
Pero ÁSaabM se ha mantenido leal a la Venezuela 🇻🇪 Bolivariana y al Gobierno Revolucionario de @user free i ex saab url,0
"El mejor Reyes del momento ⚽️ 
somos am rica tour gui la 🦅 url",0
"NO AL COMUNISMO!
sos peru 🇵🇪❤️🤍",0
"""¡A la Revolución la defienden los revolucionarios! Y entre los revolucionarios, los comunistas vamos al frente.  Jamás como élite, sino en calidad de fuerza consciente y comprometida.""
@user 
somos cuba somos continu i dad cuba lascal lesson de los revolucionario s url",1
"Hace unos añitos estuve en La Habana y pude charlar con la periodista opositora @user, la aventura fue de película de terror.

Un abrazo para todos los hermanos cubanos que luchan por la democracia.

(La foto es en los jardines del Hotel Nacional, al fondo el malecón. url",0
Uf palmo una socióloga de Instagram url,0
Te los cambio por los varados en Miami.,1
so scuba para los Lame-traseros del Ché Guevara y la dictadura comunista de Cuba 🇨🇺 toda esa porquería de comunistas con IPhone que polulan en TODAS las universidades marxistas estatales de LATAM que culpan al “bloqueo” desde MX hasta ARG @user unam @user 🙄 url,0
Todos sueñan jugar con el equipo campeón nacional y del caribe 😌,0
"Denunciamos el bloqueo de las transnacionales de las telecomunicaciones acá en Chile, que le cortaron internet a los defensores de la dictadura cubana.",0
"@user @user @user @user @user @user @user @user @user @user @user @user @user La calle es de los revolucionarios. Los vendepatrias respeten. Esto es de Patria o Muerte. Venceremos.
elimina el bloque o
tambien es un virus 
stop the embargo 
its a virus too 
@user
@user
@user
cuba cooper a",1
"Se atreverán @user y @user a condenar el gobierno totalitario de Cuba, su continua violación de los derechos humanos ? Apoyarán el grito de Libertad de los cubanos ? Apuesto que no. Echarán una vez más humo al tema, porque, la verdad, no creen en la libertad url",0
El ídolo de los pibes.  url,0
"Alguno de Uds. tiene algún Tweet de los dirigentes, parlamentarios o votantes del FA, solidarizándose con el pueblo Cubano que salió a las calles en todo el mundo bajo un solo grito:
libertad  ???

No?, bueno, entonces ya sabés de qué lado tenes que estar.

so scuba cuba libre",0
Que clase descaro quitarnos el internet,1
@user Curaos porfiados a cagar!!!,0
"¡Viva Cuba Libre! sin quienes azuzan desde afuera, sin quienes buscan desestabilizar a la Patria cienfuegos dará siempre la batalla por cuba por la revolucion cubana @user @user @user @user @user @user url",1
"Ni un paso atrás, con la Revolución Cubana ”Hasta la Victoria Siempre""
cuba va @user 
@user fidel por siempre ye idc kol",1
"Los Cubanos se estân muriendo de hambre y contagiados por el Coronavirus. No tienen sueldo, no tienen pensiones, no tienen vivienda digna. 

Eso no es culpa del bloqueo, es culpa del Partido Comunista.

ja due compl ice url",0
"El uno colombiano, Alfred Santamaria, de Barranquilla, amigo intimo de Duque y el otro venezolano, amigo de Guaidó, los dos socios de la empresa de garaje que contrató a los mercenarios colombianos. A y los dos, son empresarios prominentes, economía naranja, ja ja ja",0
"La juventud en Cali RESISTE con arte. 
¡La memoria no se borra! 
Foto: lentefuerte url",0
"Petro con sus ínfulas de dictador le aprendió a Stalin que decía: “los que votan no deciden nada, los que cuentan los votos deciden todo”. sa que mo safe code de la surn as colombia seres peta url",0
"La cereza en el pastel será si el gobierno de México sale con alguna declaración en apoyo al  régimen de Díaz Canet y Raulito Castro, o con su clásica retórica medrosa de no intervención …cuando se trata de sus cuates.
so scuba",0
"Defendamos la Patria de las mafias que están en el poder de países vecinos, que entrenan ejércitos mercenarios para afectar la tranquilidad de Venezuela y de los pueblos hermanos de América Latina y el Caribe. Llamo a nuestra FANB a estar en alerta permanente. url",0
@user @user Van a caer todos estos comunistas!,1
"Espero que en el @user se rifen con el himno nacional mexicano... o con el ""Cielito lindo""🤩",0
"@user Como en la de telesur el carro volteado del primer secretario del partido comunista de Cardenas, matanzas ;)",1
"Ya esto se cayó, lo que estamos en el papeleo. 😏

so scuba sos matanzas",1
"De ray fern ndez ✍🏻 
.
Tiene veintiocho añitos
Y está pa' hacer una rifa
Se llama Mia Khalifa
Y adora a los gusanitos
Ayyy...queridos amiguitos
Que tierna,  que solidaria
que sexy y contestataria
La actriz porno viene a cien!
Quiere hacer un ""Pingaplen""
Como ayuda humanitaria. url",1
"""Pa' lo que sea, Fidel, pa' lo que sea""

ahora Manifestación en la céntrica Ave. Galeano de la habana en respuesta a las protestas registradas más temprano en varias ciudades de cuba url",1
@user @user Muy usado en las reservas q se destacaban,0
"Podrían tomarse el tiempo para ayudarme?
Considero a Army como parte de mi familia, por eso es que acudo a ustedes 

Abro hilo de lo que está ocurriendo hoy en mi país, Cuba 🇨🇺 url",1
"Algunas donaciones ofrecidas a cuba no se han podido hacer efectivas por las duras restricciones que impone el bloque o y que se ha intensificado en medio de la covid19. elimina el bloque o tambien es un virus

@user @user @user url",1
"alert a briones necesitamos avanzar en la ley de adopciones, acelerando los tramites de adopción porque los primero años de los niños son los mas importantes.",0
Dónde están los artístas Cubanos que no se han pronunciado por so scuba sos matanzas ??? cuba,1
De tanta hambre nos comimos el miedo so scuba,1
"Me dicen por el pinganillo que la bofetada sin manos de maese @user a Frigenti se ha oído hasta en Honduras.

Tenéis que verlo ⬇️
url",0
"🚨so scuba l La Asamblea llamó al pueblo a mantenerse a las calles y a la Policía y las Fuerzas Armadas de Cuba a ponerse de parte de la gente. 

url",1
"@user @user @user Por qué no se reparte la misma porcion para todos? Hay periodistas incluso que viven de esto y no los dejan ingresar, pero a los amigotes o ""socios elegidos"" sí... Pésimo, muy pésimo",0
"En el Malecón de la habana se escucha patria y vida

Todo el país está en la calle!

Castro, @user, no disparen!

 url",1
"Sucediendo AHORA:
“ NO TENEMOS MIEDO” gritan los cubanos de San Antonio de los Baños protestando en las calles. cuba

Castro, @user, no se atrevan a reprimir! El mundo entero está mirando!
patria y vida url",1
"Cuando el Ejército Rebelde derrocó a Batista todo parecía heroico.
Ya después la ""Revolución Cubana"" hizo multimillonario a Fidel y lleva décadas matando de hambre al pueblo cubano. 
¡La que gasta millones como capitalista, de lejitos apoya el socialismo! 🙄 url",1
"¡SE PERDIÓ EL MIEDO! Este es el PUEBLO de CUBA!!!! San Antonio de los Baños, La Habana.  so scuba url",1
"Después de 62 años Cuba no aguanta mas las cadenas de la dictadura comunista  y  grita  ¡LIBERTAD!. Desde Perú que resiste al comunismo, les decimos Fuerza hermanos cubanos. Sigamos  luchando para que esta historia no se repita en nuestra amada  Patria. peru resi steal comuni smo",0
"@user Si es cuando mejor se disfruta y se vive al máximo la vida!! 

Werko puñetas !",0
Los cubanos de Madrid estamos en Sol ahora mismo . Que los sepan los de adentro de Cuba. Abajo la dictadura !!!  so scuba sos matanzas url,1
"Los imperialistas no saben ni que existes.Los ""Revolucionarios"" son los que pretenden que los gusanos imperialistas los sigamos manteniendo so scuba Vergüenza deberìa darte.",1
"Cuba🇨🇺 es Fidel, es Raúl, es el Ché y su ejemplo de dignidad y soberanía son luz y esperanza para muchos países de Latinoamérica y el mundo.

elimina el bloque o somos cuba sise puede cuba cuba
len revolu cin url",1
"@user También hace falta, pero no es lo que se está pidiendo",1
Manifestación en Argentina por la libertad. Cuba Libre. 🇨🇺 so scuba url,1
"Inspector Jefe Alexander Rengel, Coordinador de Investigaciones, realizó operativo de seguridad en la Estación de Servicio San Antonio de Güiria, Municipio Valdez, orientado a la revisión de vehículos. cic pc
url url",0
"Ahora en @user, un rotundo SI por cuba url",1
"La flamante alcaldesa de Santiago, Iraci Hassler rindiéndole homenaje a Fidel Castro en la embajada de Cuba en Chile donde hoy cubanos residentes exigen la libertad de Cuba so scuba url",0
"En vez de Cuba, y no sólo a los candidatos, debieran preguntar por la militarización y violencia estatal en Wallmapu.",0
"En vivo @user por la televisión para explicar lo que pasa en cuba dirigido por el Imperio, siempre con el fin de desacreditar la Revolución.",1
"Dictador de Cuba, Díaz-Canel, amenaza con reprimir protestas de hambre de su pueblo. La izquierda chilena hace total silencio. url",0
"Se me pone la piel de gallina.
Es hermoso esto.

fuerza cuba",1
"Cortaron el Internet en Cuba para que no se difunda lo que está sucediendo.

Nosotros desde donde nos encontremos, tenemos el deber de promover la LIBERTAD del pueblo cubano.

¿Quién se compromete a estar al pendiente de Cuba?

Yo sí 👋👋👋",1
"Desde @user total respaldo a las palabras del Presidente @user. Defenderemos nuestra patria, su soberanía y seguiremos conquistando el porvenir con nuestro socialismo.
@user 
@user 
@user 
@user url",1
"⚠️⚠️Anuncia @user nueva comparecencia en la Televisión Nacional el día de mañana con su gobierno en pleno... tienen miedo, hoy se les tambaleó el sistema.

so scuba",1
Díaz-Canel prometió represión y llamó a combatir a los cubanos que protestan url,1
"El mismo @user si revisa su hemeroteca va a ver la cantidad de camas que hay en Varadero sin usar, no hay que talar árboles a 300 km de Matanzas. Y si revisa más tal vez encuentre que ""los hoteles son del pueblo"". 
so scuba sos matanzas url",1
"Cristina ganó las elecciones y Florencia Kirchner se mando un triatlón desde Cuba , nado , corrió y en bici llegó a Recoleta . Hoy la exitosa vendedora de AVON no se apiada del pueblo cubano . Verguenza 🤦‍♂️
so scuba elimina el bloque o argentina camp e on",0
"Ya pero entre que nos reimos, peleamos y la pasamos bien, tenemos dos buenos candidatos con Boris y Jadue.

Imaginate ser de derecha despues del 20%, minoría en CC y ahora tener que elegir entre milhouse, un chicagoboy, un paco y un weon con un tatuaje ?? 🤡🤡🤡🤡😴😴😴😴",0
"11jul “El arte de vencer se aprende en las derrotas”.

Pensamiento del Libertador y Padre de la Patria
Simón Bolívar. url",0
"Una chica de la u pidió ayuda en un grupo para poder pagar el semestre, pasó un numero de nequi y esto recibió de alguien ¿cómo pueden ser tan hptas con alguien que está pasando por un mal momento? Recuerden que todo se devuelve, perros. url",0
"at enc in| cuba en la calle exigiendo sus derechos, exigiendo libertad.

Palma Soriano
San Antonio de Baños
Guira de Melena 
Santiago de Cuba 
Bauta
Cárdenas
Camagüey
Alamar
Malecón y centro de La Habana Vieja

patria y vida no tenemos miedo 
cuba 11jull url",1
"La Iglesia  celebra en todo el mundo a San Benito, el Santo Patrono de Europa y de nuestra Congregación url url",0
"Los cubanos se revelan. 
Todos en las calles.
Ningún medio lo muestra
Sólo @user 
en un vivo en YouTube",1
las madres te sueltan el comentario más hiriente que alguien te puede soltar y luego te llaman pa cenar como si nada,0
"Si Mónica Pérez, es público y aquí está súper claro ""evaluar la implementación de experiencias"". No de crear ministerio. 

ja due president e2022 
debate a prue bo dignidad url",0
"Iván Redondo, el hombre que se «tiraría por un barranco» por su jefe, y sin embargo acabó tirando a su jefe @user por el barranco url",0
Estamos en vivo con el SUPERCLÁSICO de los domingos en @user lhd xt nu url,0
